log_id,label_x,user_id,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,pt_d,u_refreshTimes_x,u_feedLifeCycle_x,u_userId,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle_y,u_refreshTimes_y,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_pl,e_rn,e_section,e_et,label_y,cillabel,pro,ad_click_list_v001_1,ad_click_list_v001_2,ad_click_list_v001_3,ad_click_list_v001_4,ad_click_list_v001_5,ad_click_list_v002_1,ad_click_list_v002_2,ad_click_list_v002_3,ad_click_list_v002_4,ad_click_list_v002_5,ad_click_list_v003_1,ad_click_list_v003_2,ad_click_list_v003_3,ad_click_list_v003_4,ad_click_list_v003_5,ad_close_list_v001_1,ad_close_list_v001_2,ad_close_list_v001_3,ad_close_list_v001_4,ad_close_list_v001_5,ad_close_list_v002_1,ad_close_list_v002_2,ad_close_list_v002_3,ad_close_list_v002_4,ad_close_list_v002_5,ad_close_list_v003_1,ad_close_list_v003_2,ad_close_list_v003_3,ad_close_list_v003_4,ad_close_list_v003_5,u_newsCatInterestsST_x_1,u_newsCatInterestsST_x_2,u_newsCatInterestsST_x_3,u_newsCatInterestsST_x_4,u_newsCatInterestsST_x_5,u_newsCatInterests_1,u_newsCatInterests_2,u_newsCatInterests_3,u_newsCatInterests_4,u_newsCatInterests_5,u_newsCatDislike_1,u_newsCatDislike_2,u_newsCatDislike_3,u_newsCatDislike_4,u_newsCatDislike_5,u_newsCatInterestsST_y_1,u_newsCatInterestsST_y_2,u_newsCatInterestsST_y_3,u_newsCatInterestsST_y_4,u_newsCatInterestsST_y_5,u_click_ca2_news_1,u_click_ca2_news_2,u_click_ca2_news_3,u_click_ca2_news_4,u_click_ca2_news_5
1058332,0,165357,4,2,19,275,3,36,3,19,300,1888,7,25053,12674,2,1019,4,17,1,267,33,20,6,-2147483648,8,14,108864,15,16,17,17,5,769,155,1,5,12,16,1333,5,1848,4,0,-2147483648,0,0,3,24403,3529,24210,19435,10816,1768,1662,1344,2025,708,201,245,48,238,350,20410,5396,6964,4258,2302,1252,471,492,136,415,356,75,61,318,112,44,87,40,156,102,180,213,216,185,183,7,8,34,29,23,156,19,202,51,164,149,205,99,56,147
441125,0,206005,8,2,14,262,4,32,5,30,177,1883,5,23852,13087,6,1155,4,67,1,151,49,19,6,-2147483648,5,15,195892,12,17,15,17,7,124,42,3,2,14,14,1429,11,1821,39,0,-2147483648,0,0,1,23537,5719,11968,15502,24271,1307,1906,1805,1267,1076,161,26,127,219,105,24139,2711,2694,3824,228,1055,1073,430,15,11,231,21,22,272,11,151,85,99,41,114,64,180,54,123,14,5,17,16,5,21,118,149,183,21,158,89,208,22,94,90
533535,1,214678,3,3,19,145,3,21,4,26,156,1416,7,22710,21690,2,1242,3,60,1,251,21,22,8,-2147483648,8,14,117267,13,13,14,17,7,2409,62,8,3,12,12,1283,8,1543,7,0,-2147483648,1,0,82,23880,16873,20430,1131,6415,1104,1158,851,1490,193,204,41,220,24,16,17591,18846,19292,4762,9227,2062,348,587,1585,1970,326,217,114,371,351,99,167,22,172,191,91,130,168,137,151,173,43,207,200,175,28,136,148,122,36,73,20,98,48,88
772009,0,240717,5,3,34,357,3,16,5,13,297,2182,6,20253,11519,3,1084,4,36,1,310,40,21,7,-2147483648,7,16,163682,15,16,13,15,7,864,79,1,5,12,10,650,3,1460,14,0,-2147483648,0,0,10,21181,13970,26713,22644,34064,1426,1740,2014,1582,2027,250,335,340,361,171,25374,4556,2806,1824,3198,1129,591,983,34,15,154,61,53,4,90,66,37,45,43,73,160,75,17,98,82,7,16,8,13,2,105,87,85,77,121,165,182,196,190,171
309288,0,139619,7,2,43,253,4,21,4,27,265,1489,7,18983,14776,10,1711,4,20,2,161,30,13,9,-2147483648,8,15,176883,11,17,15,17,9,245,56,1,9,10,19,1149,2,1392,10,1,-2147483648,0,0,37,26744,14028,30694,29373,33083,1127,1313,1528,1907,1394,345,286,121,139,88,22385,1288,1368,499,2032,1178,18,236,18,289,121,3,8,7,10,14,151,103,185,181,8,22,27,7,61,2,43,5,22,16,22,77,20,143,124,44,133,97,29,120
990253,1,137853,8,3,32,223,3,29,2,17,211,1952,5,33461,15861,2,1520,5,67,1,111,45,15,9,-2147483648,6,16,138838,14,17,17,17,9,1886,156,4,2,14,14,1221,10,897,19,0,-2147483648,0,0,71,25843,13429,32830,9238,34411,1493,1956,732,1561,1822,172,319,244,291,5,24317,11637,18456,1326,4350,1422,413,539,161,548,127,184,30,92,92,137,19,189,159,165,209,189,86,104,149,8,15,101,8,90,168,158,201,62,129,13,146,197,143,107
634479,0,122894,9,3,35,273,3,23,4,15,138,1721,4,34018,18039,4,1803,3,40,1,286,45,15,8,-2147483648,9,17,161624,13,16,14,14,8,58,30,1,3,11,20,1037,14,735,3,0,-2147483648,0,0,6,28808,22850,34483,10732,25950,1438,805,1850,1478,894,140,317,108,250,106,15045,18315,2707,9088,3270,1495,318,497,442,99,151,48,116,22,57,161,146,93,97,146,63,88,102,209,210,5,25,38,5,3,62,172,170,103,57,214,199,33,144,109
822798,0,152133,6,3,30,388,5,14,7,22,277,2120,6,11140,20372,8,1546,3,19,1,282,26,22,8,-2147483648,8,17,250662,13,16,13,16,6,407,159,2,2,11,15,741,13,939,6,1,-2147483648,1,0,75,11574,27328,25344,20616,6375,1185,1575,1760,1407,727,344,193,143,115,245,25251,2324,8450,9310,3010,1135,195,462,320,159,191,32,36,8,88,125,85,30,147,113,155,70,176,206,147,54,37,16,8,19,200,43,73,137,141,35,41,159,143,205
198050,0,250126,6,2,14,434,3,24,6,19,243,1237,6,33934,23196,7,1812,3,15,2,116,18,24,5,-2147483648,6,16,252247,11,14,13,14,9,2196,172,0,1,11,7,411,6,2481,13,0,-2147483648,1,0,66,16934,30045,6139,31895,28576,1076,1976,1830,625,1812,336,57,231,367,281,24824,26183,13328,14043,3684,1501,116,362,1643,1864,169,141,143,64,156,215,19,44,114,30,177,61,214,110,91,94,92,12,168,55,53,35,102,150,154,17,1,48,208,135
801379,0,226138,8,3,23,148,4,29,4,31,265,2299,3,14707,16838,5,1498,4,32,1,223,31,16,6,-2147483648,6,14,168456,16,14,12,14,7,393,124,0,5,12,18,1424,11,2481,46,0,-2147483648,0,0,6,23344,14578,26617,18833,28490,1140,1376,2004,809,1566,209,202,264,171,38,33656,10149,16616,14644,718,1156,364,884,43,431,119,35,21,3,18,86,161,107,147,116,131,34,83,52,33,5,56,2,16,11,22,66,124,166,211,47,121,164,169,114
220067,0,250139,7,2,12,389,3,34,3,33,339,1982,6,15508,19632,8,1233,3,69,1,237,31,26,10,-2147483648,9,16,284084,10,16,11,17,7,2448,52,2,1,13,18,1352,3,3058,2,0,-2147483648,0,0,18,34252,22381,31744,11605,34356,1863,1278,1918,1716,1734,128,125,353,66,344,15647,27256,18786,15443,11379,2064,636,1328,767,918,362,181,49,355,162,110,163,44,2,30,148,159,96,74,45,91,38,63,154,189,60,40,107,167,19,24,42,191,10,16
1171031,1,175885,2,4,45,398,4,29,4,16,161,1539,6,28302,20438,5,1631,4,57,1,368,52,13,9,-2147483648,6,14,109262,12,16,16,17,5,1112,60,9,9,10,17,1356,6,255,11,1,-2147483648,1,0,65,29492,16744,28950,3344,22284,1765,1795,637,1000,437,307,166,246,209,140,23168,2265,1252,850,17975,1747,64,74,348,558,121,67,56,337,151,30,70,180,76,179,13,137,161,122,63,48,32,95,57,33,100,46,57,24,39,7,83,96,51,146
119385,0,234995,7,3,13,198,3,13,7,33,256,1289,7,24743,19903,10,1041,5,22,1,150,50,25,9,-2147483648,5,17,225022,15,16,12,16,2,1811,25,3,0,13,16,289,21,2199,32,0,-2147483648,0,0,15,29856,3749,22968,12208,1064,1299,1028,1120,259,1472,216,328,337,347,281,21233,12375,2520,6347,2558,1146,1257,242,530,350,239,77,21,73,5,76,121,116,5,61,33,73,106,67,25,14,14,139,5,30,139,124,100,52,119,47,104,154,194,161
450854,0,193403,7,2,28,196,5,15,5,29,262,2549,5,25487,15370,10,1410,5,30,2,238,45,12,6,-2147483648,3,17,239265,12,16,16,16,3,377,65,0,4,13,19,1426,3,1753,37,0,-2147483648,0,0,4,25038,32692,18798,26055,27282,1258,1740,1929,1134,1883,153,292,199,226,284,22150,3453,628,5778,1776,1012,436,352,11,36,233,48,13,1,4,39,132,157,131,114,14,63,102,150,29,21,50,2,9,1,84,66,27,159,63,76,109,48,131,65
17518,0,248805,6,3,27,246,3,26,7,30,205,2105,6,18931,14213,10,1479,4,46,1,193,49,21,6,-2147483648,6,17,246071,13,16,12,16,7,840,126,3,0,13,19,765,18,1503,43,0,-2147483648,0,0,11,11196,25776,24305,25259,33153,1232,1406,1610,799,1940,204,30,329,361,310,26287,24113,4059,9868,9386,1569,690,232,1082,209,273,63,110,190,37,190,164,107,128,46,164,160,155,168,131,88,12,26,17,3,142,176,169,178,121,82,139,88,139,130
1146604,0,217686,7,2,15,107,3,23,3,23,189,2489,6,24105,18897,3,1817,5,64,1,253,35,22,5,-2147483648,8,17,146234,11,15,14,16,5,512,216,1,3,13,13,75,2,659,10,0,-2147483648,0,0,3,21157,33070,33918,21183,28344,1706,1722,1445,1849,1326,176,137,319,275,13,32073,367,2259,2534,13318,1411,438,27,487,1276,129,17,16,120,35,137,131,36,105,59,203,93,209,154,11,2,21,25,13,78,209,204,216,42,39,138,80,213,199,176
1051356,0,267092,2,3,42,387,4,12,6,27,147,2173,6,15731,14453,7,1351,4,38,1,235,44,18,7,-2147483648,4,16,227318,15,17,12,15,8,311,186,1,3,11,20,1385,14,1890,23,0,-2147483648,0,0,19,27317,32870,12781,18216,23549,1478,1305,1009,1950,1407,321,305,262,175,159,16335,1770,1529,2289,2880,1603,102,127,142,226,107,10,21,1,5,73,61,195,106,79,106,159,127,64,100,8,61,2,1,21,8,153,127,110,203,47,94,120,75,157
21430,0,222302,6,3,15,149,4,30,3,12,260,2166,4,33022,15846,7,1989,4,30,1,328,42,25,7,-2147483648,7,16,125067,13,16,14,17,3,2174,211,2,4,14,19,35,7,1973,14,0,-2147483648,0,0,11,33632,8612,32866,34228,15571,1055,1928,960,1185,1669,214,343,128,314,105,19113,2306,3892,16272,6458,2023,992,331,1375,969,163,30,26,92,59,158,199,156,104,133,124,60,108,198,95,49,56,117,27,81,15,159,196,152,163,141,127,35,196,46
595623,0,175950,3,3,27,292,5,33,7,25,165,1474,7,25694,17190,3,1572,5,23,1,320,52,13,7,-2147483648,8,17,250194,15,16,15,17,6,341,97,4,6,11,19,1166,9,727,6,1,-2147483648,0,0,6,19438,18957,32406,9276,24323,1899,1756,1238,880,1795,217,246,48,39,94,33511,5293,630,8212,7992,1451,339,596,1852,296,343,26,41,308,43,139,174,117,92,162,194,136,78,180,141,20,37,12,23,10,22,160,157,135,126,146,108,192,128,98
238096,0,181178,3,2,37,186,4,29,6,18,323,1969,5,35329,20057,10,1897,4,64,1,179,34,28,8,-2147483648,9,16,128894,12,15,11,13,9,2168,88,1,1,13,14,1221,14,1996,8,0,-2147483648,0,0,12,29948,30809,23233,28630,33511,1406,1861,427,1726,2011,239,341,366,323,257,14251,3125,5937,31013,6575,1714,476,99,1180,646,336,202,82,157,19,98,145,67,45,189,88,109,173,95,91,95,25,3,5,55,128,177,64,213,78,136,156,121,16,45
459494,0,181792,7,2,12,244,5,14,5,18,156,2417,6,32969,15899,4,1155,4,40,1,207,42,12,4,-2147483648,7,17,235104,14,17,12,17,1,566,96,7,8,14,12,1047,3,574,16,0,-2147483648,0,0,48,24845,7450,12665,6014,5517,1146,1795,920,1425,1961,186,49,167,123,199,27436,8718,12344,6046,6109,1059,675,1071,335,181,139,36,56,19,7,61,19,52,15,48,59,50,205,186,191,12,18,29,32,12,59,94,93,183,163,84,206,36,72,44
444001,0,226833,5,3,39,165,3,31,7,17,150,2097,5,15498,18752,9,1226,5,59,1,288,30,14,9,-2147483648,5,15,156708,12,15,12,14,7,987,145,0,1,12,19,624,13,1097,23,0,-2147483648,0,0,2,21269,33420,6169,14670,20654,1631,1568,1627,1553,1345,108,345,309,281,206,33102,7902,1966,5485,3087,1179,339,283,23,64,152,50,59,2,19,158,202,158,34,122,115,123,47,164,76,13,51,5,3,4,152,186,155,152,71,141,157,176,111,38
994875,1,185930,4,3,16,377,5,23,2,22,231,1130,6,25776,19862,8,1932,5,14,2,177,44,15,8,-2147483648,7,15,135642,11,14,13,10,6,2487,55,7,8,13,2,1225,1,1569,6,1,-2147483648,1,0,98,34886,24502,34183,30557,28826,1201,1214,193,445,2034,367,329,334,370,14,31262,16196,35599,22834,28143,2070,722,666,2040,2074,291,133,151,372,363,128,188,99,145,146,57,116,199,111,101,159,175,220,213,220,9,115,69,34,25,14,0,123,77,46
816315,0,212102,4,3,27,257,2,19,3,23,338,1290,6,16377,18585,9,1452,4,15,1,249,36,19,9,-2147483648,7,16,201072,11,16,13,16,5,1804,151,1,5,12,18,652,2,712,45,0,-2147483648,0,0,11,14171,21138,28360,17575,20997,1789,543,1280,1893,881,277,294,350,97,280,34341,3019,1166,995,3784,1423,290,266,469,36,342,12,37,45,22,50,192,40,15,80,110,36,181,116,24,82,60,25,6,39,108,19,67,147,160,72,58,93,29,126
911492,0,183592,6,3,24,160,3,30,4,18,267,2492,7,30898,17774,9,1485,4,24,1,279,31,23,5,-2147483648,5,16,141215,14,16,15,14,6,1923,137,1,1,12,15,928,8,769,16,0,-2147483648,0,0,2,13286,28159,11434,19413,17076,1534,1682,1219,1652,1670,290,180,279,109,121,29970,6308,2278,7822,5689,1029,309,52,401,74,191,85,43,3,2,178,80,155,114,74,161,102,97,197,67,11,35,5,13,1,178,112,155,110,102,183,104,167,79,149
531724,1,103849,4,4,27,301,3,34,2,15,117,1246,6,33295,12369,2,1642,3,65,2,160,42,18,9,-2147483648,9,16,107468,12,13,11,17,8,3078,153,9,8,12,4,1409,5,2663,4,0,-2147483648,1,0,96,36099,14877,34616,1472,8256,1154,1901,768,1704,1676,345,306,357,105,2,25979,32956,36126,32128,19188,2075,1292,1823,2058,2080,351,362,226,372,372,78,7,66,125,211,207,43,171,54,14,196,107,219,216,220,166,203,202,147,3,51,109,214,30,22
882813,0,244483,5,3,34,204,3,24,6,27,307,2372,7,16479,12878,8,1511,4,53,1,146,40,21,2,-2147483648,8,15,254575,11,16,16,16,7,313,193,3,3,14,10,1026,10,2020,22,0,-2147483648,0,0,40,29315,21216,21456,26562,35320,1173,1948,1613,1136,2027,197,233,256,357,359,30875,10567,2053,3580,2594,1240,894,1056,71,33,146,23,22,21,26,148,167,45,76,126,184,141,141,81,69,7,18,9,5,10,140,115,202,183,124,128,114,160,81,144
305585,1,180935,5,3,27,199,4,33,4,16,317,2317,6,31009,22028,10,1953,3,47,1,279,47,20,8,-2147483648,8,17,181086,11,16,14,16,6,352,58,5,1,13,14,1155,15,863,16,0,-2147483648,0,0,22,24439,26527,23356,3058,3305,1524,1610,352,328,751,266,172,245,158,308,20969,8802,1737,14696,3450,1409,176,60,798,370,288,33,18,336,22,37,183,86,125,154,40,35,100,25,71,58,29,6,11,38,25,134,192,204,6,109,54,54,102,115
21140,1,101472,9,3,44,376,5,21,3,19,297,1563,5,27666,10876,6,1806,3,13,1,197,17,15,6,-2147483648,6,16,191288,11,16,15,16,1,421,163,2,6,11,18,124,11,2541,51,0,-2147483648,0,0,93,17016,2613,10318,2868,11102,1111,556,1225,1932,917,275,231,186,119,17,33367,137,1186,1931,537,1136,81,156,6,74,108,9,19,4,10,10,4,212,185,182,6,60,154,33,16,9,3,20,94,129,31,41,43,46,156,34,49,96,51,117
447760,0,255081,5,3,31,372,2,36,3,21,345,2009,7,32559,18856,10,1663,4,61,1,344,28,20,7,-2147483648,2,15,258166,16,15,16,16,2,47,4,4,5,11,19,775,6,2836,9,0,-2147483648,0,0,4,33767,13084,20759,3092,13407,1604,327,1991,1919,641,190,160,156,359,340,25355,682,2273,1164,1238,1163,100,1022,110,9,330,18,29,15,18,53,149,91,37,184,166,103,7,106,144,13,73,39,59,12,122,16,153,136,101,192,198,16,25,97
249726,0,265297,5,2,15,207,4,33,5,21,211,2362,7,30630,20032,10,1337,4,43,1,337,48,15,9,-2147483648,6,17,234310,14,16,11,16,5,310,74,0,2,13,19,1225,6,1559,17,0,-2147483648,0,0,2,26637,28343,33038,12157,28137,1730,970,1947,1137,1260,157,69,250,96,240,28124,13418,3035,1694,6243,1185,296,855,67,32,239,85,25,13,2,130,129,157,114,172,158,199,32,203,163,5,24,1,3,4,145,32,32,161,162,158,48,80,97,70
779673,0,182256,5,2,25,249,3,15,3,30,318,2362,4,19334,17621,8,1764,4,56,1,311,50,13,8,-2147483648,5,16,207558,11,17,15,16,6,670,98,3,3,11,17,1422,9,1782,10,0,-2147483648,0,0,5,16489,10740,17296,15834,27785,1348,1281,1880,1668,1021,136,109,86,103,12,29965,11190,5666,22163,4010,1888,276,618,444,29,196,32,92,306,107,37,108,78,133,97,17,191,30,163,190,33,20,25,45,12,86,72,202,51,72,35,80,13,172,61
321439,0,259131,8,3,29,256,4,27,5,14,187,2096,6,14709,19047,8,1553,5,62,1,194,40,27,8,-2147483648,7,16,201530,14,17,13,16,8,438,76,2,6,13,19,309,3,2423,33,1,-2147483648,0,0,3,31272,8805,32808,26409,12039,1145,1907,1143,1261,440,339,271,132,68,10,18843,11203,2517,4638,2025,1088,243,78,39,48,224,15,29,6,3,173,157,189,48,200,113,129,59,173,170,11,11,130,5,1,165,189,190,146,206,190,114,104,191,93
1024277,1,223725,5,2,21,396,4,14,7,34,295,1601,6,17069,20693,7,1741,5,29,1,316,38,19,7,-2147483648,3,16,268916,13,17,14,16,4,538,193,6,4,10,15,1243,5,550,7,0,-2147483648,1,0,96,23530,4853,8556,825,24062,1034,1758,558,1100,395,361,146,210,85,87,27105,1856,3459,1527,2485,1457,139,107,787,240,187,69,33,340,42,108,206,156,42,197,30,126,195,157,62,118,27,130,20,104,20,26,202,59,104,55,115,124,70,166
800067,0,169175,3,3,37,274,4,36,3,22,321,1394,5,24295,22851,2,1782,4,43,1,270,35,18,7,-2147483648,9,17,228109,14,17,13,17,7,238,61,1,6,14,14,668,15,2171,29,0,-2147483648,0,0,10,25933,20634,16771,10321,6774,1504,306,965,1989,841,345,84,322,310,260,32815,3899,1177,8243,3939,1466,457,106,507,97,151,54,21,75,27,139,163,92,17,121,86,59,217,82,13,74,73,35,6,28,94,149,43,29,23,94,36,23,163,115
831162,0,174349,8,2,22,148,4,26,5,26,174,2495,7,28736,18265,10,1912,4,14,1,233,31,21,8,-2147483648,6,17,186999,15,16,15,16,6,1806,187,4,5,11,19,992,12,422,22,0,-2147483648,0,0,10,11157,29554,23998,8357,11651,1937,1391,1528,1435,1331,222,81,225,241,240,33874,9533,2627,5298,10165,1356,24,231,299,276,250,43,10,169,6,128,44,90,177,22,182,116,177,126,37,32,39,3,1,4,211,137,48,137,179,169,173,82,13,141
565045,0,213891,3,2,16,429,2,31,3,25,354,1756,7,27888,10905,8,1683,4,53,1,162,50,12,9,-2147483648,6,17,264353,14,17,15,16,5,355,139,1,0,14,16,101,3,1538,10,0,-2147483648,0,0,1,25343,21592,14237,20505,25335,1298,1358,1713,918,1388,333,39,148,267,340,17009,1470,2370,4334,2983,1672,315,866,86,111,262,32,40,22,14,44,84,119,195,184,133,143,29,203,72,18,24,34,28,71,93,9,17,26,203,10,6,105,69,67
554417,0,266758,3,3,35,150,3,29,4,17,170,2343,7,18352,19625,10,1275,5,64,1,361,16,19,8,-2147483648,6,14,220864,14,15,12,13,8,37,54,2,2,12,11,817,7,2898,18,0,-2147483648,0,0,1,24793,35443,4757,32293,10007,1148,1069,1886,1442,1646,157,204,302,116,59,22494,1700,1105,5825,1301,1017,13,644,1,26,278,74,21,1,6,20,74,60,29,131,48,48,1,56,133,3,55,5,11,1,134,90,84,93,62,50,187,67,86,165
821416,0,157582,5,2,15,395,3,30,3,21,125,1175,6,21655,15257,5,1989,5,21,1,182,15,19,6,-2147483648,6,17,198891,15,17,12,17,8,946,178,1,7,13,19,889,6,2604,4,0,-2147483648,0,0,8,14648,27932,15045,12439,10716,1069,1086,1793,1779,137,174,96,255,287,75,31316,1334,1518,3094,1588,1024,135,89,15,55,158,8,10,18,12,56,89,124,149,165,139,190,171,26,23,6,16,20,16,5,142,142,178,70,52,23,86,108,129,38
1120066,1,143489,3,4,34,286,5,23,4,26,135,1031,7,32232,20827,8,1267,3,57,1,341,52,23,9,-2147483648,8,15,217571,13,16,12,17,3,253,19,9,8,13,7,309,7,228,20,0,-2147483648,0,0,12,18153,14264,20341,171,5944,1927,1951,487,115,412,122,164,214,123,81,31230,7276,4144,2645,15776,2042,261,118,1144,905,199,39,24,348,112,36,196,34,49,167,30,196,155,80,69,86,27,164,24,173,89,177,33,19,148,30,117,18,136,196
491185,0,200870,4,2,27,247,4,35,4,14,288,1855,6,17843,18586,8,1495,4,50,1,286,19,16,9,-2147483648,6,16,210549,13,16,15,16,6,80,112,0,2,12,19,409,11,2754,11,0,-2147483648,0,0,4,30674,30291,11145,17522,12070,1304,1479,1447,662,681,121,297,262,153,87,27463,3747,2643,6493,1300,1115,209,242,48,79,163,10,27,18,76,147,184,178,198,23,187,57,9,142,103,10,22,28,36,2,112,199,111,88,134,94,155,56,133,10
662972,0,266463,6,2,20,110,3,16,4,31,174,1783,3,22353,15607,7,1053,5,46,1,148,21,28,6,-2147483648,3,16,171084,15,16,14,14,8,48,41,0,2,13,17,459,3,1277,12,0,-2147483648,0,0,0,17082,11203,8439,28074,3666,1040,1694,1672,1088,326,229,276,88,103,16,22223,644,1784,2427,1243,1012,129,33,7,18,156,51,13,1,2,188,155,129,123,174,129,38,86,118,32,11,30,23,33,2,155,66,182,48,18,109,97,159,206,114
896587,0,210866,3,3,33,309,2,27,5,25,165,1088,7,21396,13475,8,1813,4,52,1,228,23,27,7,-2147483648,8,17,250088,14,15,12,17,8,2650,47,5,1,11,16,965,11,537,2,0,-2147483648,0,0,24,13508,23411,11450,19854,20441,1896,826,1338,1975,2000,119,20,365,274,309,35752,5997,10930,1765,4440,2075,441,709,1865,730,356,165,165,287,114,54,156,127,112,184,100,219,141,137,55,67,11,70,4,20,94,138,196,85,6,115,146,87,154,210
760647,0,142235,8,3,41,170,2,15,5,25,194,1608,6,23529,14760,8,1927,4,26,1,243,28,17,8,-2147483648,6,16,155462,15,15,14,16,8,2032,90,3,1,13,17,1287,12,744,10,0,-2147483648,0,0,8,15489,27735,12911,31489,27672,1256,1057,1786,2009,1608,167,196,341,290,160,26805,11127,11323,2140,5220,1606,301,475,520,75,297,162,106,42,81,118,86,65,103,90,119,159,81,103,149,47,28,18,22,6,157,68,149,155,97,151,91,37,79,187
197761,1,241263,7,4,13,275,2,36,3,14,199,1174,7,30509,12693,3,1969,3,66,1,149,46,15,9,-2147483648,9,16,251908,10,12,15,16,8,2759,114,5,2,14,7,931,4,423,4,0,-2147483648,0,0,95,28257,5406,15434,18026,35265,1497,1510,34,1802,1781,143,41,126,309,136,31473,34698,21996,32468,7037,2079,1305,450,2015,904,352,222,52,372,206,160,195,106,177,66,218,89,138,98,199,55,64,164,43,176,36,162,173,173,43,81,7,99,105,33
110224,0,150788,6,2,16,163,4,19,4,18,211,2302,5,23139,11036,9,1303,4,30,1,209,26,17,7,-2147483648,8,17,162941,11,16,11,17,9,2762,94,1,5,13,16,299,11,826,10,0,-2147483648,0,0,31,22607,27093,26601,34759,12681,1106,1061,442,926,1951,357,154,163,48,27,27090,8628,20020,4507,9214,1355,306,491,811,1755,257,165,157,357,104,218,115,131,198,79,173,5,202,102,97,15,36,38,182,208,30,189,51,206,85,140,59,105,93,109
962393,0,185201,7,3,30,284,2,23,6,27,189,1797,6,18875,11649,6,1498,5,15,1,306,47,13,9,-2147483648,7,16,221539,14,17,15,17,4,96,65,1,6,11,18,1200,5,742,7,0,-2147483648,0,0,26,16707,4766,26922,11009,3574,1545,1552,1676,1936,326,171,189,42,48,253,17104,4892,949,4546,1187,1223,264,459,55,12,253,31,41,4,8,76,86,99,165,44,120,131,197,136,180,28,10,13,7,6,174,28,94,75,141,160,149,42,108,150
576526,0,165770,8,2,19,177,5,23,4,16,146,1754,7,32441,16461,10,1550,5,62,1,177,14,22,5,-2147483648,7,17,160522,13,16,13,17,8,547,94,4,6,11,20,35,8,1992,6,0,-2147483648,0,0,3,33232,21651,6110,4991,3941,1792,1869,803,878,356,158,212,258,39,75,17278,1827,2096,6922,5860,1187,98,98,74,247,171,26,30,2,2,215,142,177,6,98,31,113,157,85,85,8,4,4,7,14,202,198,164,27,6,174,203,28,211,29
665374,0,229677,5,2,18,226,5,18,4,13,285,2345,5,15518,12787,9,1238,5,32,1,280,38,20,9,-2147483648,8,16,148380,15,16,13,16,8,1463,209,0,1,12,19,657,4,1796,5,0,-2147483648,0,0,13,19632,29936,25776,33869,26502,1344,1668,1882,1121,1968,181,311,208,319,132,15262,18060,9214,8292,5630,1436,552,219,127,74,295,92,14,20,137,136,90,48,114,70,172,24,204,135,90,4,32,28,27,13,77,152,186,172,34,216,102,147,133,98
479145,0,152150,5,2,24,277,5,20,5,24,155,1905,6,32282,18513,9,1599,5,20,1,239,19,20,9,-2147483648,6,17,231649,12,16,11,14,7,474,142,2,1,11,19,302,15,2790,7,0,-2147483648,0,0,2,15303,33112,16454,33632,22835,1289,1429,990,872,1828,302,187,123,157,69,24535,961,766,6719,1920,1152,167,152,35,23,159,7,10,24,12,28,73,142,24,186,124,18,19,155,146,29,13,8,12,12,14,82,84,51,152,110,84,28,47,50
635817,1,135611,8,2,40,250,4,34,2,33,203,1473,3,28668,10615,10,1723,4,54,1,133,41,27,7,-2147483648,8,17,184546,13,15,11,16,7,2227,115,7,5,12,11,26,8,493,6,0,-2147483648,1,0,41,14802,29303,26617,20195,11088,1844,961,1790,448,331,282,90,221,41,1,19607,1935,13578,28648,551,2022,456,646,1304,1132,290,149,47,343,340,105,158,211,132,206,204,98,141,112,10,134,2,28,33,215,139,178,31,42,158,2,120,219,121,217
643060,0,212911,4,2,21,281,3,22,6,24,296,2448,6,30444,20641,9,1346,4,30,1,292,39,24,9,-2147483648,9,17,194685,12,17,11,16,4,19,103,0,3,14,19,582,4,656,13,0,-2147483648,0,0,1,17840,21984,9057,11843,6481,1291,1756,1325,241,924,328,92,233,17,59,28757,1986,4048,5965,1606,1244,452,206,12,47,171,54,9,5,4,132,102,31,68,96,162,172,137,185,158,3,10,17,7,24,194,3,130,154,201,98,171,100,160,146
817606,1,226621,5,3,16,423,4,25,6,32,196,2182,7,21340,14114,7,1877,5,35,1,301,27,14,10,-2147483648,6,15,105347,14,17,13,15,5,408,162,0,8,10,20,274,4,358,42,1,-2147483648,0,0,7,20065,16390,14302,4841,12235,1574,1286,1759,985,124,279,41,141,11,63,11981,2216,351,429,1106,1417,123,113,296,336,112,18,17,19,94,151,204,88,160,134,157,141,115,117,195,5,9,26,8,22,210,163,70,78,56,178,136,125,66,200
669196,0,224435,5,2,37,337,2,27,7,16,254,1307,7,30853,18967,9,1195,5,24,1,257,49,17,9,-2147483648,7,17,219263,13,17,13,15,8,424,198,2,3,12,17,216,2,2069,22,1,-2147483648,0,0,4,21735,8180,28341,22841,28472,1812,2002,527,1683,1742,176,315,277,362,324,33710,6321,2582,3287,3762,1565,535,1258,1009,583,266,111,46,1,12,210,117,84,33,44,179,197,20,42,143,28,12,7,6,10,162,177,171,121,97,210,143,188,111,132
